	0	1	2	3	4	5	6	7	8	9
83	afvise	1.a	2	0.40166765451431274	2	0	5	0	0	1
84	afvise	1.a	2.a	0.4587962031364441	0	1	1	0	1	1
85	afvise	1.a	2.b	0.4888083338737488	0	0	6	0	0	1
86	afvise	2	2.a	0.5780502259731293	0	0	6	1	1	0
87	afvise	2	2.b	0.4048854112625122	0	0	1	1	0	0
88	afvise	2.a	2.b	0.5644705891609192	0	0	7	1	1	0
89	afvisning	1	1.a	0.5812692046165466	0	0	4	1	0	0
90	afvisning	1	2	0.4378719925880432	0	0	2	0	0	1
91	afvisning	1	2.a	0.386587917804718	0	0	3	0	1	1
92	afvisning	1.a	2	0.6393669843673706	0	0	2	0	0	1
93	afvisning	1.a	2.a	0.40280306339263916	0	0	1	0	1	1
94	afvisning	2	2.a	0.4850216507911682	0	0	1	1	1	0
95	agent	1	2	0.5026822686195374	3	0	1	0	0	1
96	agent	1	2.a	0.5153516829013824	3	0	2	0	0	1
97	agent	1	2.b	0.38445937633514404	3	0	3	0	0	1
98	agent	1	4	0.619369238615036	0	0	1	0	0	1
99	agent	2	2.a	0.30049699544906616	3	0	1	1	0	0
100	agent	2	2.b	0.3901176452636719	3	0	2	1	0	0
101	agent	2	4	0.5766035914421082	0	0	0	0	0	1
102	agent	2.a	2.b	0.4189959764480591	3	0	1	1	0	0
103	agent	2.a	4	0.74050372838974	0	0	1	0	0	1
104	agent	2.b	4	0.6536591649055481	0	0	2	0	0	1
105	aggressiv	1	1.a	0.32519346475601196	0	0	0	1	0	0
106	agt	1	2	0.7705507874488831	1	0	1	0	0	1
107	akademi	1	1.a	0.40075498819351196	5	0	0	1	0	0
108	akademi	1	2	0.5454483330249786	4	0	2	0	0	1
109	akademi	1.a	2	0.48913198709487915	4	0	2	0	0	1
110	akademisk	1	1.a	0.3719361424446106	0	0	2	1	1	1
111	akavet	1	1.a	0.5712414085865021	0	0	1	1	1	0
112	akkord	1	1.a	0.5555533468723297	0	0	2	1	0	0
113	akkord	1	3	0.8559186905622482	0	0	0	0	0	1
114	akkord	1.a	3	0.9600113369524479	0	0	2	0	0	1
115	akse	1	2	0.4081769585609436	3	0	3	0	0	1
116	akse	1	2.a	0.623966634273529	3	0	4	0	0	1
117	akse	2	2.a	0.4200177788734436	3	0	1	1	0	0
118	akt	1	1.a	0.5228978395462036	0	0	4	1	1	1
119	akt	1	2	0.49318575859069824	0	0	2	0	0	1
120	akt	1	3	0.752689927816391	4	0	3	0	0	1
121	akt	1	3.a	0.550635039806366	3	0	3	0	0	1
122	akt	1.a	2	0.7674680352210999	0	0	2	0	1	1
123	akt	1.a	3	0.5937163531780243	0	0	1	0	1	1
124	akt	1.a	3.a	0.5561754405498505	0	0	1	0	1	1
125	akt	2	3	0.7544715404510498	0	0	1	0	0	1
126	akt	2	3.a	0.645285427570343	0	0	1	0	0	1
127	akt	3	3.a	0.6470651030540466	2	0	0	1	0	1
128	aktiv	1	1.a	0.3597393035888672	0	0	12	1	0	0
129	aktiv	1	1.b	0.3597422242164612	0	0	1	1	0	0
130	aktiv	1	1.c	0.4603578448295593	0	0	9	1	0	1
131	aktiv	1.a	1.b	0.4848276972770691	0	0	11	1	0	0
132	aktiv	1.a	1.c	0.5131874680519104	0	0	3	1	0	1
133	aktiv	1.b	1.c	0.33725428581237793	0	0	8	1	0	1
134	aktivitet	1	2	0.2921751141548157	2	0	4	0	0	0
135	aktivitet	1	3	0.45418602228164673	2	0	4	0	0	1
136	aktivitet	2	3	0.4359939694404602	1	0	8	0	0	1
137	akut	1	1.a	0.40594643354415894	0	0	7	1	0	0
138	akvarium	1	1.a	0.44120585918426514	1	0	1	1	0	1
139	alarm	1	1.a	0.5826970040798187	0	0	0	1	0	0
140	alarm	1	2	0.4680598974227905	0	0	5	0	0	1
141	alarm	1	2.a	0.6227494776248932	0	0	0	0	1	1
142	alarm	1.a	2	0.6667426228523254	0	0	5	0	0	1
143	alarm	1.a	2.a	0.4678753614425659	0	0	0	0	1	1
144	alarm	2	2.a	0.6661725044250488	0	0	5	1	1	1
145	album	1	2	0.4342893362045288	1	0	8	0	0	1
146	album	1	3	0.5474380254745483	0	0	1	0	0	0
147	album	2	3	0.47455084323883057	0	0	7	0	0	1
148	alder	1	1.a	0.4579474925994873	2	0	16	1	0	0
149	alder	1	1.b	0.30961722135543823	0	0	13	1	0	0
150	alder	1	2	0.3041113615036011	2	0	20	0	0	1
151	alder	1.a	1.b	0.46790772676467896	0	0	3	1	0	0
152	alder	1.a	2	0.42135483026504517	2	0	4	0	0	1
153	alder	1.b	2	0.3640722632408142	0	0	7	0	0	1
154	alderdom	1	1.a	0.5821545720100403	0	0	5	1	0	0
155	alene	1	1.a	0.4521515369415283	0	0	15	1	0	0
156	alkohol	1	2	0.2587570548057556	2	0	2	0	0	1
157	alkoholfri	1	2	0.3837915062904358	0	0	1	0	0	0
158	alt	1	2	0.3521767258644104	0	0	1	0	0	1
159	alter	1	1.a	0.6046468615531921	0	0	0	1	1	0
160	alter	1	2	0.5405920743942261	2	0	0	0	0	1
161	alter	1.a	2	0.46166807413101196	0	0	0	0	1	1
162	aluminium	1	1.a	0.5154484510421753	1	0	1	1	0	1
163	alvor	1	2	0.23232996463775635	2	0	2	0	0	1
164	alvorlig	1	1.a	0.32626599073410034	1	0	17	1	0	1
165	alvorlig	1	2	0.355818510055542	1	0	17	0	0	1
166	alvorlig	1	3	0.3926847577095032	0	0	14	0	0	1
167	alvorlig	1.a	2	0.3958750367164612	1	0	0	0	0	1
168	alvorlig	1.a	3	0.4767504334449768	0	0	3	0	0	1
169	alvorlig	2	3	0.35226166248321533	0	0	3	0	0	0
170	amatør	1	2	0.4082275629043579	2	0	1	0	0	1
171	ambassade	1	1.a	0.636521577835083	1	0	2	1	0	1
172	ambitiøs	1	1.a	0.4498765468597412	0	0	3	1	0	0
173	amputere	1	1.a	0.7283041477203369	2	0	3	1	1	1
174	analyse	1	2	0.4127662777900696	2	0	11	0	0	1
175	anbefale	1	1.a	0.5346593260765076	0	1	4	1	0	0
176	anbefaling	1	2	0.33917665481567383	2	0	4	0	0	1
177	anbringe	1	1.a	0.5029092729091644	1	0	4	1	0	1
178	anbringe	1	1.b	0.4916614890098572	0	0	1	1	1	1
179	anbringe	1	2	0.45084476470947266	4	0	1	0	0	1
180	anbringe	1.a	1.b	0.5788819789886475	0	0	5	1	1	1
181	anbringe	1.a	2	0.3889304995536804	1	0	5	0	0	1
182	anbringe	1.b	2	0.49625611305236816	0	0	0	0	1	1
183	and	1	1.a	0.6667813062667847	2	0	3	1	0	1
184	andel	1	1.a	0.3816746473312378	2	0	1	1	0	1
185	andel	1	2	0.38285696506500244	1	0	1	0	0	1
186	andel	1.a	2	0.445858359336853	1	0	2	0	0	1
187	anderledes	1	1.a	0.2974502444267273	0	0	8	1	0	0
188	anerkende	1	1.a	0.44667017459869385	0	0	6	1	0	0
189	anerkende	1	1.b	0.5208475589752197	0	0	8	1	0	0
190	anerkende	1	2	0.5425290763378143	0	0	1	0	0	1
191	anerkende	1.a	1.b	0.3828984498977661	0	0	2	1	0	0
192	anerkende	1.a	2	0.47420352697372437	0	0	7	0	0	1
193	anerkende	1.b	2	0.6503777503967285	2	0	9	0	0	1
194	anerkendelse	1	2	0.32253319025039673	2	0	5	0	0	1
195	anerkendelse	1	2.a	0.3503672480583191	0	0	7	0	0	1
196	anerkendelse	2	2.a	0.20874041318893433	0	0	2	1	0	0
197	anke	1	2	0.4535243511199951	4	0	6	0	0	1
198	anklage	1	1.a	0.5399802923202515	0	0	1	1	0	1
199	anklage	1	1.a	0.3621406555175781	0	0	5	1	0	1
200	anledning	1	2	0.3212619423866272	1	0	3	0	0	1
201	anledning	1	2.a	0.4099275469779968	1	0	8	0	0	1
202	anledning	2	2.a	0.28555411100387573	1	0	11	1	0	0
203	anmeldelse	1	2	0.5902230739593506	0	0	3	0	0	1
204	anmodning	1	1.a	0.5107946991920471	0	0	6	1	0	0
205	anonym	1	1.a	0.4449641704559326	0	0	9	1	0	0
206	anseelse	1	1.a	0.25360721349716187	0	1	4	1	0	0
207	anspændt	1	1.a	0.7497532069683075	1	0	1	1	0	0
208	anstrengelse	1	1.a	0.49651819467544556	3	0	2	1	0	0
209	ansvarlig	1	2	0.30823206901550293	0	0	12	0	0	1
210	ansvarlig	1	2.a	0.5575297474861145	0	0	13	0	0	1
211	ansvarlig	2	2.a	0.6341478526592255	0	0	1	1	0	0
212	ansætte	1	2	0.4687478542327881	0	0	6	0	0	1
213	ansættelse	1	2	0.6582157909870148	0	0	7	0	0	1
214	ansøgning	1	1.a	0.3825419545173645	0	0	10	1	0	1
215	antagelse	1	2	0.687359631061554	0	0	1	0	0	1
216	antagelse	1	2.a	0.5935737192630768	0	0	2	0	0	1
217	antagelse	1	3	0.48200494050979614	0	0	2	0	0	1
218	antagelse	2	2.a	0.6911711394786835	0	0	1	1	0	0
219	antagelse	2	3	0.6145054399967194	0	0	1	0	0	1
220	antagelse	2.a	3	0.6271471083164215	0	0	0	0	0	1
221	antal	1	1.a	0.27399396896362305	2	0	23	1	0	0
222	apati	1	1.a	0.2862861752510071	1	0	0	1	0	0
223	apparat	1	2	0.4247588515281677	0	0	2	0	0	1
224	apparat	1	2.a	0.29231542348861694	0	0	7	0	0	1
225	apparat	2	2.a	0.42123496532440186	0	0	9	1	0	0
226	appel	1	2	0.4958491921424866	0	0	0	0	0	1
227	appel	1	2.a	0.4564077854156494	0	0	4	0	0	1
228	appel	1	3	0.4820373058319092	0	0	3	0	0	1
229	appel	2	2.a	0.5128444135189056	0	0	4	1	0	0
230	appel	2	3	0.7074765861034393	0	0	3	0	0	1
231	appel	2.a	3	0.7462158501148224	0	0	1	0	0	1
232	appendiks	1	1.a	0.8991212844848633	0	0	1	1	1	1
233	appetit	1	1.a	0.38953590393066406	3	0	1	1	1	1
234	appetitlig	1	1.a	0.6615803837776184	1	0	1	1	1	1
235	appetitlig	1	1.b	1.0183121766895056	1	0	0	1	1	1
236	appetitlig	1.a	1.b	0.6698116660118103	1	0	1	1	2	0
237	arbejde	1	1.a	0.49305909872055054	0	0	2	1	0	1
238	arbejdsbi	1	1.a	0.6525401175022125	1	0	2	1	1	1
239	arbejdsdag	1	2	0.27139127254486084	2	0	0	0	0	1
240	arbejdsdyr	1	1.a	0.8258100152015686	1	0	1	1	1	1
241	arbejdsplads	1	1.a	0.4899789094924927	1	0	1	1	0	1
242	arbejdsplads	1	2	0.37970441579818726	0	0	2	0	0	1
243	arbejdsplads	1.a	2	0.6489917635917664	0	0	3	0	0	1
244	arbejdstid	1	2	0.42983478307724	2	0	0	0	0	1
245	arbejdsuge	1	2	0.6370823979377747	2	0	1	0	0	1
246	arena	1	1.a	0.35431617498397827	1	0	0	1	0	0
247	arena	1	1.b	0.6290035545825958	1	0	0	1	1	1
248	arena	1	1.c	0.7009192705154419	2	0	7	1	1	1
249	arena	1.a	1.b	0.6014262735843658	2	0	0	1	1	1
250	arena	1.a	1.c	0.785750538110733	1	0	7	1	1	1
251	arena	1.b	1.c	0.5668551623821259	1	0	7	1	2	1
252	arkitekt	1	1.a	0.5612877905368805	3	0	2	1	0	0
253	arkitektur	1	2	0.4139994978904724	0	0	3	0	0	1
254	arkiv	1	1.a	0.5103771090507507	1	0	0	1	0	1
255	arm	1	1.a	0.4657115936279297	0	0	16	1	0	0
256	arm	1	2	0.33973950147628784	0	0	17	0	0	1
257	arm	1	3	0.40350770950317383	0	0	17	0	0	1
258	arm	1.a	2	0.5841237604618073	0	0	1	0	0	1
259	arm	1.a	3	0.6629224121570587	0	0	1	0	0	1
260	arm	2	3	0.4508993625640869	2	0	0	0	0	1
261	arrogant	1	1.a	0.5022018551826477	0	0	7	1	0	0
262	arsenal	1.a	1.b	0.4072912931442261	2	0	2	1	1	1
263	art	1	2	0.49022215604782104	0	0	9	0	0	1
264	artikel	1	2	0.39951056241989136	3	0	2	0	0	1
265	artikel	1	3	0.4092860221862793	0	0	1	0	0	1
266	artikel	2	3	0.6258703768253326	0	0	1	0	0	1
267	artikulere	1	1.a	0.7699407041072845	0	0	2	1	0	0
268	artikulere	1	2	0.4939119219779968	2	0	2	0	0	1
269	artikulere	1.a	2	0.6483316123485565	0	0	4	0	0	1
270	arv	1	1.a	0.576781690120697	0	0	0	1	0	0
271	arv	1	2	0.3533397316932678	0	0	2	0	0	1
272	arv	1	2.a	0.483285129070282	0	0	0	0	0	1
273	arv	1	3	0.33731573820114136	0	0	3	0	0	1
274	arv	1.a	2	0.5034538209438324	0	0	2	0	0	1
275	arv	1.a	2.a	0.526923418045044	0	0	0	0	0	1
276	arv	1.a	3	0.6269645690917969	1	0	3	0	0	1
277	arv	2	2.a	0.4132852554321289	0	0	2	1	0	0
278	arv	2	3	0.3414387106895447	0	0	1	0	0	1
279	arv	2.a	3	0.5143711566925049	0	0	3	0	0	1
280	arve	1	1.a	0.45634329319000244	0	0	4	1	0	1
281	arve	1	2	0.307079553604126	1	0	4	0	0	1
282	arve	1	3	0.491071879863739	0	0	4	0	0	1
283	arve	1.a	2	0.392558753490448	0	0	0	0	0	1
284	arve	1.a	3	0.5807384848594666	0	0	0	0	0	1
285	arve	2	3	0.41098421812057495	0	0	0	0	0	1
286	arving	1	1.a	0.3556128144264221	2	0	1	1	0	0
287	aske	1	1.a	0.24870330095291138	4	0	4	1	0	1
288	aspekt	1	1.a	0.2912082076072693	0	0	5	1	0	0
289	asyl	1	2	0.334531307220459	1	0	17	0	0	1
290	atlet	1	2	0.4649749994277954	2	0	2	0	0	1
291	atmosfære	1	1.a	0.4146859049797058	2	0	7	1	0	1
292	atmosfære	1	1.b	0.6102058589458466	0	0	7	1	1	1
293	atmosfære	1	1.c	0.4182623624801636	0	0	7	1	1	1
294	atmosfære	1.a	1.b	0.626357764005661	0	0	0	1	1	1
295	atmosfære	1.a	1.c	0.4227445721626282	0	0	0	1	1	1
296	atmosfære	1.b	1.c	0.5366672873497009	3	0	0	1	2	0
297	atom	1	1.a	0.481440007686615	3	0	0	1	1	1
298	automatisk	1	2	0.3956643342971802	0	0	4	0	0	1
299	automatisk	1	3	0.5258712470531464	0	0	0	0	0	0
300	automatisk	2	3	0.36065781116485596	0	0	4	0	0	1
301	autorisere	1	1.a	0.47878897190093994	1	0	5	1	0	0
302	autoritet	1	1.a	0.3118993639945984	0	0	1	1	0	1
303	autoritet	1	2	0.39543479681015015	1	0	1	0	0	1
304	autoritet	1	2.a	0.3912566304206848	0	0	0	0	0	1
305	autoritet	1.a	2	0.4879809021949768	0	0	0	0	0	1
306	autoritet	1.a	2.a	0.34155482053756714	2	0	1	0	0	1
307	autoritet	2	2.a	0.4407362937927246	0	0	1	1	0	1
308	avis	1	1.a	0.5528735816478729	1	0	13	1	0	1
309	bag	1	1.a	0.5327339172363281	0	0	3	1	0	1
310	bagdel	1	1.a	0.5650877356529236	0	0	4	1	0	1
311	bagdel	1	2	0.6752890050411224	0	0	2	0	0	1
312	bagdel	1.a	2	0.6872889697551727	0	0	2	0	0	1
313	bage	1	1.a	0.4341387152671814	1	0	4	1	0	1
314	bage	1	1.b	0.41761255264282227	1	0	4	1	0	1
315	bage	1	1.c	0.344616174697876	2	1	1	1	0	1
316	bage	1	2	0.4005763530731201	0	0	1	0	0	1
317	bage	1.a	1.b	0.5125551819801331	2	0	0	1	0	1
318	bage	1.a	1.c	0.2884911894798279	3	0	3	1	0	0
319	bage	1.a	2	0.5834939479827881	0	0	3	0	0	1
320	bage	1.b	1.c	0.34421324729919434	1	0	3	1	0	1
321	bage	1.b	2	0.4839199185371399	0	0	3	0	0	1
322	bage	1.c	2	0.43850600719451904	0	0	0	0	0	1
323	baggrund	1	1.a	0.43133240938186646	0	0	6	1	1	1
324	baggrund	1	2	0.4939157962799072	0	0	9	0	0	1
325	baggrund	1	3	0.4866831302642822	0	0	7	0	0	1
326	baggrund	1.a	2	0.41048920154571533	0	0	3	0	1	1
327	baggrund	1.a	3	0.4708031415939331	0	0	1	0	1	1
328	baggrund	2	3	0.41667360067367554	1	0	2	0	0	1
329	bagside	1	1.a	0.48782801628112793	2	0	0	1	0	1
330	bagside	1	1.b	0.5224686563014984	0	0	1	1	1	1
331	bagside	1.a	1.b	0.48729264736175537	0	0	1	1	1	1
332	bakke	1	1.a	0.44010454416275024	2	0	4	1	0	1
333	bakke	1	1	0.48022395372390747	1	0	7	1	0	0
334	bakke	1	2	0.43730515241622925	1	0	6	0	0	0
335	bakke	1	2.a	0.6408644616603851	0	0	5	0	0	1
336	bakke	1.a	1	0.43304604291915894	2	0	11	1	0	1
337	bakke	1.a	2	0.46374255418777466	2	0	10	0	0	1
338	bakke	1.a	2.a	0.5482393801212311	0	0	9	0	0	0
339	bakke	1	2	0.2212543487548828	3	0	1	0	0	0
340	bakke	1	2.a	0.42449086904525757	0	0	2	0	0	1
341	bakke	2	2.a	0.38788408041000366	0	0	1	1	0	1
342	balkon	1	1.b	0.4198278784751892	3	0	2	1	0	1
343	ballet	1	1.a	0.536197155714035	0	0	7	1	0	1
344	ballet	1	1.b	0.7464513182640076	2	0	7	1	0	1
345	ballet	1.a	1.b	0.6542552411556244	0	0	0	1	0	1
346	ballon	1	1.a	0.6836987435817719	2	0	1	1	0	0
347	ballon	1	1.b	0.5453750193119049	2	0	2	1	0	1
348	ballon	1	1.c	0.36986809968948364	2	0	1	1	0	1
349	ballon	1	2	0.3476599454879761	2	0	3	0	0	1
350	ballon	1.a	1.b	0.6473127007484436	2	0	1	1	0	1
351	ballon	1.a	1.c	0.5135419964790344	2	0	0	1	0	1
352	ballon	1.a	2	0.5537733435630798	2	0	2	0	0	1
353	ballon	1.b	1.c	0.4381212592124939	2	0	1	1	0	1
354	ballon	1.b	2	0.5698240399360657	2	0	1	0	0	1
355	ballon	1.c	2	0.30283963680267334	2	0	2	0	0	1
356	bamse	1	2	0.6039171814918518	1	0	2	0	0	1
357	bange	1	1.a	0.2742983102798462	0	0	9	1	0	0
358	bank	1	1.a	0.3358879089355469	1	0	8	1	0	1
359	bank	1	1	0.6681232154369354	1	0	5	1	0	0
360	bank	1	1.a	0.5688037276268005	0	0	9	1	0	1
361	bank	1	2	0.5466222167015076	1	0	10	0	0	1
362	bank	1.a	1	0.6846494972705841	0	0	3	1	0	1
363	bank	1.a	1.a	0.5433221161365509	0	0	1	1	0	0
364	bank	1.a	2	0.5210081338882446	0	0	2	0	0	1
365	bank	1	1.a	0.594147652387619	0	0	4	1	0	1
366	bank	1	2	0.39110928773880005	4	0	5	0	0	1
367	bank	1.a	2	0.5889228880405426	0	0	1	0	0	1
368	bar	1	1.a	0.30711251497268677	0	0	4	1	0	0
369	bar	1	1.b	0.3224957585334778	0	0	6	1	0	0
370	bar	1.a	1.b	0.4400549530982971	0	0	10	1	0	0
371	bar	1	1.a	0.682353675365448	1	0	4	1	0	1
372	bar	1	2	0.2757872939109802	0	0	10	0	0	1
373	bar	1	3	0.5432367920875549	2	0	9	0	0	1
374	bar	1	4	0.37781059741973877	0	0	5	0	0	1
375	bar	1.a	2	0.7249139547348022	0	0	6	0	0	1
376	bar	1.a	3	0.6720826625823975	1	0	5	0	0	1
377	bar	1.a	4	0.6630087196826935	0	0	1	0	0	1
378	bar	2	3	0.5158276855945587	0	0	1	0	0	0
379	bar	2	4	0.49758851528167725	0	0	5	0	0	1
380	bar	3	4	0.5932531952857971	0	0	4	0	0	1
381	barbere	1	1.a	0.6994825601577759	0	0	1	1	1	1
382	barn	1	1.a	0.2566486597061157	2	0	11	1	0	0
383	barn	1	1.b	0.5001921355724335	2	0	19	1	0	0
384	barn	1	2	0.41487061977386475	2	0	15	0	0	1
385	barn	1.a	1.b	0.4223325848579407	2	0	8	1	0	0
386	barn	1.a	2	0.24740421772003174	2	0	4	0	0	1
387	barn	1.b	2	0.3756181597709656	2	0	4	0	0	1
388	barndom	1	1.a	0.5654157996177673	0	0	12	1	1	1
389	barnlig	1	1.a	0.506596714258194	0	0	2	1	0	0
390	barnlig	1	2	0.5641751289367676	2	0	1	0	0	1
391	barnlig	1.a	2	0.6789632439613342	0	0	1	0	0	1
392	barre	1	2	0.7819247394800186	2	0	1	0	0	1
393	basis	1	1.a	0.4424360990524292	0	0	13	1	1	1
394	basis	1	1.b	0.4960207939147949	0	0	1	1	0	1
395	basis	1.a	1.b	0.5204991400241852	0	0	14	1	1	1
396	basketball	1	2	0.411739706993103	0	0	0	0	0	1
397	batteri	1	1.a	0.6144607365131378	0	0	3	1	1	1
398	batteri	1	2.b	0.5992060601711273	2	0	2	0	1	1
399	batteri	1	3	0.48425573110580444	0	0	2	0	0	1
400	batteri	1.a	2.b	0.6745611727237701	0	0	1	0	2	1
401	batteri	1.a	3	0.6780245900154114	0	0	5	0	1	1
402	batteri	2.b	3	0.7019716799259186	0	0	4	0	1	1
403	beboelse	1	1.a	0.6405841112136841	2	0	3	1	0	1
404	beboelse	1	1.b	0.5937471985816956	2	0	3	1	0	1
405	beboelse	1.a	1.b	0.49587374925613403	2	0	0	1	0	0
406	bede	1	2	0.3386346101760864	3	1	10	0	0	0
407	bede	1	3	0.45853132009506226	1	0	5	0	0	1
408	bede	1	4	0.34265708923339844	2	1	7	0	0	0
409	bede	2	3	0.3780273199081421	0	0	5	0	0	1
410	bede	2	4	0.3885352611541748	2	1	3	0	0	0
411	bede	3	4	0.5442936420440674	0	0	2	0	0	1
412	bedrage	1	1.a	0.2896795868873596	0	1	5	1	0	0
413	bedrage	1	3	0.3970752954483032	0	0	3	0	0	1
414	bedrage	1.a	3	0.2692006230354309	0	0	2	0	0	1
415	bedre	1	1.a	0.17533934116363525	0	0	17	1	0	0
416	bedre	1	2	0.38063275814056396	0	0	21	0	0	1
417	bedre	1	3	0.22656333446502686	1	0	21	0	0	1
418	bedre	1.a	2	0.38561463356018066	0	0	4	0	0	1
419	bedre	1.a	3	0.3252660036087036	0	0	4	0	0	1
420	bedre	2	3	0.46835553646087646	0	0	0	0	0	1
421	bedre	1	1.a	0.4074863791465759	0	0	0	1	0	0
422	bedrøvet	1	1.a	0.7149997651576996	0	0	2	1	0	0
423	bedømmelse	1	1.a	0.48798465728759766	0	0	4	1	0	1
424	befri	1	2	0.3940202593803406	1	2	4	0	0	1
425	begivenhed	1	1.a	0.5823251307010651	0	0	15	1	0	1
